,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
131,2025-07-16,221.99065144916764,214.4948395676424,234.12821010556553,221.99065144916764,221.99065144916764,2.1493678872385225,2.1493678872385225,2.1493678872385225,2.1493678872385225,2.1493678872385225,2.1493678872385225,0.0,0.0,0.0,224.14001933640617
132,2025-07-17,222.21918688839673,214.50174677064552,234.65627148821576,222.21918688839673,222.21918688839673,1.861616241198644,1.861616241198644,1.861616241198644,1.861616241198644,1.861616241198644,1.861616241198644,0.0,0.0,0.0,224.08080312959538
133,2025-07-18,222.4477223276258,213.9333034435069,233.6927308091452,222.4477223276258,222.4477223276258,1.346135638169044,1.346135638169044,1.346135638169044,1.346135638169044,1.346135638169044,1.346135638169044,0.0,0.0,0.0,223.79385796579484
134,2025-07-21,223.133328645313,214.74174588305783,234.4189191518512,223.133328645313,223.133328645313,1.7945508837264714,1.7945508837264714,1.7945508837264714,1.7945508837264714,1.7945508837264714,1.7945508837264714,0.0,0.0,0.0,224.92787952903944
135,2025-07-22,223.36186408454208,215.4276834592415,234.88944350009993,223.36186408454208,223.36186408454208,1.8841798783464903,1.8841798783464903,1.8841798783464903,1.8841798783464903,1.8841798783464903,1.8841798783464903,0.0,0.0,0.0,225.24604396288856
136,2025-07-23,223.39929741118874,216.32068933847177,236.1117544396188,223.39929741118874,223.39929741118874,2.149367887239163,2.149367887239163,2.149367887239163,2.149367887239163,2.149367887239163,2.149367887239163,0.0,0.0,0.0,225.5486652984279
137,2025-07-24,223.4367307378354,215.55918232763548,235.4145873828123,223.4367307378354,223.4367307378354,1.8616162411970423,1.8616162411970423,1.8616162411970423,1.8616162411970423,1.8616162411970423,1.8616162411970423,0.0,0.0,0.0,225.29834697903246
138,2025-07-25,223.47416406448204,215.32061281273437,235.03269636207415,223.47416406448204,223.47416406448204,1.3461356381645238,1.3461356381645238,1.3461356381645238,1.3461356381645238,1.3461356381645238,1.3461356381645238,0.0,0.0,0.0,224.82029970264657
139,2025-07-28,223.58646404442203,215.83016329874607,235.1117580214274,223.58646404442203,223.58646404442203,1.7945508837123962,1.7945508837123962,1.7945508837123962,1.7945508837123962,1.7945508837123962,1.7945508837123962,0.0,0.0,0.0,225.38101492813442
140,2025-07-29,223.62389737106867,216.27763031850623,235.82302220324232,223.62389737106867,223.62389737106867,1.8841798783451331,1.8841798783451331,1.8841798783451331,1.8841798783451331,1.8841798783451331,1.8841798783451331,0.0,0.0,0.0,225.5080772494138
